text1,label1,text2,label2
"The MEPs voted to put health warnings on 65% of each cigarette pack, as opposed to a proposed 75%.
",2,"The MEPs voted to put health warnings on 65% of each cigarette pack.
",0
"Maria van der Hoeven, Executive Director of the IEA, said: Coals share of the global energy mix continues to grow each year and, if no changes are made to current policies, coal will catch oil within a decade.
",2,"Maria van der Hoeven, Executive Director of the IEA, said that the amount of coal we use continues to grow each year and, if no changes are made, coal will catch oil within ten years.
",0
"According to the IEA, demand from China and India will drive world coal use in the coming five years, with India likely to overtake the US as the worlds second biggest consumer.
",2,"The IEA says that China and India will drive world coal use in the next five years, and India will probably overtake the US as the worlds second biggest consumer.
",0
"China is the biggest coal importer, and Indonesia the biggest exporter, having temporarily overtaken Australia.
",2,"China is the biggest coal importer, and Indonesia is the biggest coal exporter.
",0
"According to the IEAs Medium-Term Coal Market Report the world will burn 1.2bn more tonnes of coal per year by 2017 compared with today  the equivalent of the current coal consumption of Russia and the US combined.
",2,"According to the IEAs Medium-Term Coal Market Report, the world will burn 1.2bn more tonnes of coal per year by 2017 compared with today.
",0
"Illegal downloading is a kind of moral squalor and theft, as much as reaching in to someones pocket and stealing their wallet is theft, says author Philip Pullman.
",2,"Illegal downloading is morally wrong, and it is theft, the same as putting your hand in someones pocket and stealing their wallet is theft, says author Philip Pullman.
",0
"He is highly critical of internet users who think it is OK to download music or books without paying for them.
",2,"He criticizes internet users who think it is OK to download music or books without paying for them.
",0
"It is outrageous that anyone can steal an artists work and get away with it.
",2,"It is outrageous that anyone can steal an artists work without punishment.
",0
"His article comes after music industry leaders met British Prime Minister David Cameron in Downing Street, where the issue of web piracy was discussed.
",2,"His article comes after music industry leaders met British Prime Minister David Cameron in Downing Street to discuss the issue of web piracy.
",0
"Pullman, writer of the His Dark Materials trilogy, says authors and musicians work in poverty and obscurity for years to bring their work to the level that gives delight to their audiences and, as soon as they achieve that, the possibility of making a living from it is taken away from them.
",2,"Pullman, writer of the His Dark Materials trilogy, says authors and musicians work in poverty for years to bring their work to the level that gives happiness to their audiences and, when they achieve that, the possibility of making money from it is taken away from them.
",0
"The magazines editor, Rachael Jolley, said: Existing copyright laws dont work in the digital age and risk criminalizing consumers.
",2,"The magazines editor, Rachael Jolley, said: Existing copyright laws dont work in the digital age and they criminalize consumers.
",0
"We need new models for how artists, writers and musicians earn a living from their work.
",2,"We need new ideas for how artists, writers and musicians can earn a living from their work.
",0
"Data collected by Ofcom (the independent regulator and competition authority for the UK communications industries) suggests that, between November 2012 and January 2013 in the UK, 280 million music tracks were digitally pirated, along with 52 million TV shows, 29 million films, 18 million ebooks and 7 million software or games files.
",2,"Between November 2012 and January 2013 in the UK, 280 million music tracks were digitally pirated along with 52 million TV shows, 29 million films,18 million ebooks and 7 million software or games files.
",0
